"","ensembl_gene_id","external_gene_name","transcript_biotype"
"11049","ENSG00000251493","FOXD1","protein_coding"
"11050","ENSG00000136574","GATA4","protein_coding"
"11051","ENSG00000254126","CD8B2","protein_coding"
"11052","ENSG00000164331","ANKRA2","protein_coding"
"11053","ENSG00000165029","ABCA1","protein_coding"
"11054","ENSG00000077942","FBLN1","protein_coding"
"11055","ENSG00000213402","PTPRCAP","protein_coding"
"11056","ENSG00000172725","CORO1B","protein_coding"
"11057","ENSG00000168542","COL3A1","protein_coding"
"11058","ENSG00000155561","NUP205","protein_coding"
"11059","ENSG00000183092","BEGAIN","protein_coding"
"11060","ENSG00000124733","MEA1","protein_coding"
"11061","ENSG00000174175","SELP","protein_coding"
"11062","ENSG00000164338","UTP15","protein_coding"
"11063","ENSG00000213123","DYNLT2B","protein_coding"
"11064","ENSG00000124541","RRP36","protein_coding"
"11065","ENSG00000151834","GABRA2","protein_coding"
"11066","ENSG00000113790","EHHADH","protein_coding"
"11067","ENSG00000121073","SLC35B1","protein_coding"
"11068","ENSG00000147316","MCPH1","protein_coding"
"11069","ENSG00000137171","KLC4","protein_coding"
"11070","ENSG00000071246","VASH1","protein_coding"
"11071","ENSG00000163959","SLC51A","protein_coding"
"11072","ENSG00000175514","GPR152","protein_coding"
"11073","ENSG00000172663","TMEM134","protein_coding"
"11074","ENSG00000013523","ANGEL1","protein_coding"
"11075","ENSG00000282419","TEX13D","protein_coding"
"11076","ENSG00000169169","CPT1C","protein_coding"
"11077","ENSG00000147257","GPC3","protein_coding"
"11078","ENSG00000145191","EIF2B5","protein_coding"
"11079","ENSG00000119669","IRF2BPL","protein_coding"
"11080","ENSG00000136193","SCRN1","protein_coding"
"11081","ENSG00000189091","SF3B3","protein_coding"
"11082","ENSG00000100565","LRRC74A","protein_coding"
"11083","ENSG00000008118","CAMK1G","protein_coding"
"11084","ENSG00000152700","SAR1B","protein_coding"
"11085","ENSG00000162236","STX5","protein_coding"
"11086","ENSG00000121104","FAM117A","protein_coding"
"11087","ENSG00000101003","GINS1","protein_coding"
"11088","ENSG00000132300","PTCD3","protein_coding"
"11089","ENSG00000166165","CKB","protein_coding"
"11090","ENSG00000128050","PAICS","protein_coding"
"11091","ENSG00000106080","FKBP14","protein_coding"
"11092","ENSG00000172346","CSDC2","protein_coding"
"11093","ENSG00000171161","ZNF672","protein_coding"
"11094","ENSG00000205856","C22orf42","protein_coding"
"11095","ENSG00000241360","PDXP","protein_coding"
"11096","ENSG00000159873","CCDC117","protein_coding"
"11097","ENSG00000125798","FOXA2","protein_coding"
"11098","ENSG00000106624","AEBP1","protein_coding"
"11099","ENSG00000169122","FAM110B","protein_coding"
"11100","ENSG00000132664","POLR3F","protein_coding"
"11101","ENSG00000113615","SEC24A","protein_coding"
"11102","ENSG00000196878","LAMB3","protein_coding"
"11103","ENSG00000256053","COA8","protein_coding"
"11104","ENSG00000126895","AVPR2","protein_coding"
"11105","ENSG00000136918","WDR38","protein_coding"
"11106","ENSG00000100219","XBP1","protein_coding"
"11107","ENSG00000090861","AARS1","protein_coding"
"11108","ENSG00000064195","DLX3","protein_coding"
"11109","ENSG00000131203","IDO1","protein_coding"
"11110","ENSG00000188523","CFAP77","protein_coding"
"11111","ENSG00000130032","PRRG3","protein_coding"
"11112","ENSG00000089050","RBBP9","protein_coding"
"11113","ENSG00000141577","CEP131","protein_coding"
"11114","ENSG00000166402","TUB","protein_coding"
"11115","ENSG00000167037","SGSM1","protein_coding"
"11116","ENSG00000188394","GPR21","protein_coding"
"11117","ENSG00000260230","FRRS1L","protein_coding"
"11118","ENSG00000183862","CNGA2","protein_coding"
"11119","ENSG00000177300","CLDN22","protein_coding"
"11120","ENSG00000197057","DTHD1","protein_coding"
"11121","ENSG00000101310","SEC23B","protein_coding"
"11122","ENSG00000184304","PRKD1","protein_coding"
"11123","ENSG00000164615","CAMLG","protein_coding"
"11124","ENSG00000185960","SHOX","protein_coding"
"11125","ENSG00000148358","GPR107","protein_coding"
"11126","ENSG00000145833","DDX46","protein_coding"
"11127","ENSG00000112651","MRPL2","protein_coding"
"11128","ENSG00000106631","MYL7","protein_coding"
"11129","ENSG00000051382","PIK3CB","protein_coding"
"11130","ENSG00000102003","SYP","protein_coding"
"11131","ENSG00000133059","DSTYK","protein_coding"
"11132","ENSG00000132313","MRPL35","protein_coding"
"11133","ENSG00000137462","TLR2","protein_coding"
"11134","ENSG00000132294","EFR3A","protein_coding"
"11135","ENSG00000125375","DMAC2L","protein_coding"
"11136","ENSG00000168743","NPNT","protein_coding"
"11137","ENSG00000101846","STS","protein_coding"
"11138","ENSG00000182934","SRPRA","protein_coding"
"11139","ENSG00000112655","PTK7","protein_coding"
"11140","ENSG00000115548","KDM3A","protein_coding"
"11141","ENSG00000176428","VPS37D","protein_coding"
"11142","ENSG00000176410","DNAJC30","protein_coding"
"11143","ENSG00000211448","DIO2","protein_coding"
"11144","ENSG00000106089","STX1A","protein_coding"
"11145","ENSG00000006757","PNPLA4","protein_coding"
"11146","ENSG00000139970","RTN1","protein_coding"
"11147","ENSG00000126467","TSKS","protein_coding"
"11148","ENSG00000204116","CHIC1","protein_coding"
"11149","ENSG00000074964","ARHGEF10L","protein_coding"
"11150","ENSG00000181904","C5orf24","protein_coding"
"11151","ENSG00000128250","RFPL1","protein_coding"
"11152","ENSG00000137860","SLC28A2","protein_coding"
"11153","ENSG00000113621","TXNDC15","protein_coding"
"11154","ENSG00000167625","ZNF526","protein_coding"
"11155","ENSG00000070371","CLTCL1","protein_coding"
"11156","ENSG00000236446","CT47B1","protein_coding"
"11157","ENSG00000230707","","protein_coding"
"11158","ENSG00000179304","FAM156B","protein_coding"
"11159","ENSG00000105722","ERF","protein_coding"
"11160","ENSG00000096872","IFT74","protein_coding"
"11161","ENSG00000167619","TMEM145","protein_coding"
"11162","ENSG00000177556","ATOX1","protein_coding"
"11163","ENSG00000110063","DCPS","protein_coding"
"11164","ENSG00000189186","DCAF8L2","protein_coding"
"11165","ENSG00000175727","MLXIP","protein_coding"
"11166","ENSG00000253117","OC90","protein_coding"
"11167","ENSG00000124334","IL9R","protein_coding"
"11168","ENSG00000258417","","protein_coding"
"11169","ENSG00000144736","SHQ1","protein_coding"
"11170","ENSG00000145888","GLRA1","protein_coding"
"11171","ENSG00000100526","CDKN3","protein_coding"
"11172","ENSG00000008382","MPND","protein_coding"
"11173","ENSG00000147679","UTP23","protein_coding"
"11174","ENSG00000171766","GATM","protein_coding"
"11175","ENSG00000116918","TSNAX","protein_coding"
"11176","ENSG00000197172","MAGEA6","protein_coding"
"11177","ENSG00000110080","ST3GAL4","protein_coding"
"11178","ENSG00000205002","AARD","protein_coding"
"11179","ENSG00000198929","NOS1AP","protein_coding"
"11180","ENSG00000198471","RTP2","protein_coding"
"11181","ENSG00000008853","RHOBTB2","protein_coding"
"11182","ENSG00000165175","MID1IP1","protein_coding"
"11183","ENSG00000187243","MAGED4B","protein_coding"
"11184","ENSG00000165215","CLDN3","protein_coding"
"11185","ENSG00000165171","METTL27","protein_coding"
"11186","ENSG00000161217","PCYT1A","protein_coding"
"11187","ENSG00000182631","RXFP3","protein_coding"
"11188","ENSG00000175877","TMEM270","protein_coding"
"11189","ENSG00000164175","SLC45A2","protein_coding"
"11190","ENSG00000139344","AMDHD1","protein_coding"
"11191","ENSG00000224877","NDUFAF8","protein_coding"
"11192","ENSG00000175893","ZDHHC21","protein_coding"
"11193","ENSG00000053900","ANAPC4","protein_coding"
"11194","ENSG00000106344","RBM28","protein_coding"
"11195","ENSG00000157637","SLC38A10","protein_coding"
"11196","ENSG00000174038","C9orf131","protein_coding"
"11197","ENSG00000162771","GARIN4","protein_coding"
"11198","ENSG00000171759","PAH","protein_coding"
"11199","ENSG00000232388","SMIM26","protein_coding"
"11200","ENSG00000120889","TNFRSF10B","protein_coding"
"11201","ENSG00000082196","C1QTNF3","protein_coding"
"11202","ENSG00000165283","STOML2","protein_coding"
"11203","ENSG00000171763","SPATA5L1","protein_coding"
"11204","ENSG00000176393","RNPEP","protein_coding"
"11205","ENSG00000125826","RBCK1","protein_coding"
"11206","ENSG00000128191","DGCR8","protein_coding"
"11207","ENSG00000169258","GPRIN1","protein_coding"
"11208","ENSG00000074317","SNCB","protein_coding"
"11209","ENSG00000104154","SLC30A4","protein_coding"
"11210","ENSG00000106348","IMPDH1","protein_coding"
"11211","ENSG00000241476","SSX2","protein_coding"
"11212","ENSG00000185504","FAAP100","protein_coding"
"11213","ENSG00000104164","BLOC1S6","protein_coding"
"11214","ENSG00000186001","LRCH3","protein_coding"
"11215","ENSG00000141985","SH3GL1","protein_coding"
"11216","ENSG00000132330","SCLY","protein_coding"
"11217","ENSG00000205704","SMIM45","protein_coding"
"11218","ENSG00000163145","C1QTNF7","protein_coding"
"11219","ENSG00000175766","EIF4E1B","protein_coding"
"11220","ENSG00000183963","SMTN","protein_coding"
"11221","ENSG00000151131","NOPCHAP1","protein_coding"
"11222","ENSG00000005238","ATOSB","protein_coding"
"11223","ENSG00000240505","TNFRSF13B","protein_coding"
"11224","ENSG00000182583","VCX","protein_coding"
"11225","ENSG00000284956","","protein_coding"
"11226","ENSG00000197826","CFAP299","protein_coding"
"11227","ENSG00000173535","TNFRSF10C","protein_coding"
"11228","ENSG00000048140","TSPAN17","protein_coding"
"11229","ENSG00000111707","SUDS3","protein_coding"
"11230","ENSG00000260802","SERTM2","protein_coding"
"11231","ENSG00000173530","TNFRSF10D","protein_coding"
"11232","ENSG00000130988","RGN","protein_coding"
"11233","ENSG00000164116","GUCY1A1","protein_coding"
"11234","ENSG00000179598","PLD6","protein_coding"
"11235","ENSG00000111049","MYF5","protein_coding"
"11236","ENSG00000174606","ANGEL2","protein_coding"
"11237","ENSG00000104689","TNFRSF10A","protein_coding"
"11238","ENSG00000100852","ARHGAP5","protein_coding"
"11239","ENSG00000179941","BBS10","protein_coding"
"11240","ENSG00000154803","FLCN","protein_coding"
"11241","ENSG00000258366","RTEL1","protein_coding"
"11242","ENSG00000169372","CRADD","protein_coding"
"11243","ENSG00000260170","","protein_coding"
"11244","ENSG00000151304","SRFBP1","protein_coding"
"11245","ENSG00000261717","","protein_coding"
"11246","ENSG00000137767","SQOR","protein_coding"
"11247","ENSG00000166822","TMEM170A","protein_coding"
"11248","ENSG00000167670","CHAF1A","protein_coding"
"11249","ENSG00000182872","RBM10","protein_coding"
"11250","ENSG00000155875","SAXO1","protein_coding"
"11251","ENSG00000144488","ESPNL","protein_coding"
"11252","ENSG00000113083","LOX","protein_coding"
"11253","ENSG00000183196","CHST6","protein_coding"
"11254","ENSG00000198832","SELENOM","protein_coding"
"11255","ENSG00000155876","RRAGA","protein_coding"
"11256","ENSG00000141030","COPS3","protein_coding"
"11257","ENSG00000147457","CHMP7","protein_coding"
"11258","ENSG00000178031","ADAMTSL1","protein_coding"
"11259","ENSG00000179914","ITLN1","protein_coding"
"11260","ENSG00000165795","NDRG2","protein_coding"
"11261","ENSG00000034713","GABARAPL2","protein_coding"
"11262","ENSG00000112658","SRF","protein_coding"
"11263","ENSG00000183273","CCDC60","protein_coding"
"11264","ENSG00000167671","UBXN6","protein_coding"
"11265","ENSG00000185133","INPP5J","protein_coding"
"11266","ENSG00000166848","TERF2IP","protein_coding"
"11267","ENSG00000168427","KLHL30","protein_coding"
"11268","ENSG00000112659","CUL9","protein_coding"
"11269","ENSG00000282757","DUXB","protein_coding"
"11270","ENSG00000283755","CPHXL","protein_coding"
"11271","ENSG00000178752","ERFE","protein_coding"
"11272","ENSG00000235750","KIAA0040","protein_coding"
"11273","ENSG00000173598","NUDT4","protein_coding"
"11274","ENSG00000132297","HHLA1","protein_coding"
"11275","ENSG00000181163","NPM1","protein_coding"
"11276","ENSG00000122735","DNAI1","protein_coding"
"11277","ENSG00000132323","ILKAP","protein_coding"
"11278","ENSG00000121446","RGSL1","protein_coding"
"11279","ENSG00000167702","KIFC2","protein_coding"
"11280","ENSG00000198879","SFMBT2","protein_coding"
"11281","ENSG00000174013","FBXO45","protein_coding"
"11282","ENSG00000168913","ENHO","protein_coding"
"11283","ENSG00000159461","AMFR","protein_coding"
"11284","ENSG00000122756","CNTFR","protein_coding"
"11285","ENSG00000138592","USP8","protein_coding"
"11286","ENSG00000164967","RPP25L","protein_coding"
"11287","ENSG00000160973","FOXH1","protein_coding"
"11288","ENSG00000130985","UBA1","protein_coding"
"11289","ENSG00000137100","DCTN3","protein_coding"
"11290","ENSG00000160972","PPP1R16A","protein_coding"
"11291","ENSG00000113916","BCL6","protein_coding"
"11292","ENSG00000166046","TCP11L2","protein_coding"
"11293","ENSG00000167674","HDGFL2","protein_coding"
"11294","ENSG00000087263","OGFOD1","protein_coding"
"11295","ENSG00000213930","GALT","protein_coding"
"11296","ENSG00000112667","DNPH1","protein_coding"
"11297","ENSG00000188611","ASAH2","protein_coding"
"11298","ENSG00000061918","GUCY1B1","protein_coding"
"11299","ENSG00000205309","NT5M","protein_coding"
"11300","ENSG00000256980","KHDC1L","protein_coding"
"11301","ENSG00000116903","EXOC8","protein_coding"
"11302","ENSG00000198797","BRINP2","protein_coding"
"11303","ENSG00000203909","DPPA5","protein_coding"
"11304","ENSG00000185610","DBX2","protein_coding"
"11305","ENSG00000144485","HES6","protein_coding"
"11306","ENSG00000167701","GPT","protein_coding"
"11307","ENSG00000203908","KHDC3L","protein_coding"
"11308","ENSG00000163872","YEATS2","protein_coding"
"11309","ENSG00000136048","DRAM1","protein_coding"
"11310","ENSG00000141026","MED9","protein_coding"
"11311","ENSG00000065427","KARS1","protein_coding"
"11312","ENSG00000080007","DDX43","protein_coding"
"11313","ENSG00000108551","RASD1","protein_coding"
"11314","ENSG00000151414","NEK7","protein_coding"
"11315","ENSG00000131469","RPL27","protein_coding"
"11316","ENSG00000139767","SRRM4","protein_coding"
"11317","ENSG00000133800","LYVE1","protein_coding"
"11318","ENSG00000135245","HILPDA","protein_coding"
"11319","ENSG00000214456","PLIN5","protein_coding"
"11320","ENSG00000112232","KHDRBS2","protein_coding"
"11321","ENSG00000165055","METTL2B","protein_coding"
"11322","ENSG00000204104","TRAF3IP1","protein_coding"
"11323","ENSG00000198730","CTR9","protein_coding"
"11324","ENSG00000127324","TSPAN8","protein_coding"
"11325","ENSG00000177614","PGBD5","protein_coding"
"11326","ENSG00000150201","FXYD4","protein_coding"
"11327","ENSG00000112599","GUCA1B","protein_coding"
"11328","ENSG00000167080","B4GALNT2","protein_coding"
"11329","ENSG00000171236","LRG1","protein_coding"
"11330","ENSG00000048544","MRPS10","protein_coding"
"11331","ENSG00000167700","MFSD3","protein_coding"
"11332","ENSG00000169813","HNRNPF","protein_coding"
"11333","ENSG00000112297","CRYBG1","protein_coding"
"11334","ENSG00000163904","SENP2","protein_coding"
"11335","ENSG00000185361","TNFAIP8L1","protein_coding"
"11336","ENSG00000213927","CCL27","protein_coding"
"11337","ENSG00000268964","ERVV-2","protein_coding"
"11338","ENSG00000183831","ANKRD45","protein_coding"
"11339","ENSG00000160957","RECQL4","protein_coding"
"11340","ENSG00000183207","RUVBL2","protein_coding"
"11341","ENSG00000187186","","protein_coding"
"11342","ENSG00000197472","ZNF695","protein_coding"
"11343","ENSG00000196793","ZNF239","protein_coding"
"11344","ENSG00000160993","ALKBH4","protein_coding"
"11345","ENSG00000100078","PLA2G3","protein_coding"
"11346","ENSG00000172724","CCL19","protein_coding"
"11347","ENSG00000236287","ZBED5","protein_coding"
"11348","ENSG00000181291","TMEM132E","protein_coding"
"11349","ENSG00000161036","LRWD1","protein_coding"
"11350","ENSG00000123384","LRP1","protein_coding"
"11351","ENSG00000137077","CCL21","protein_coding"
"11352","ENSG00000138942","RNF185","protein_coding"
"11353","ENSG00000198298","ZNF485","protein_coding"
"11354","ENSG00000130347","RTN4IP1","protein_coding"
"11355","ENSG00000205108","FAM205A","protein_coding"
"11356","ENSG00000156973","PDE6D","protein_coding"
"11357","ENSG00000147955","SIGMAR1","protein_coding"
"11358","ENSG00000068079","IFI35","protein_coding"
"11359","ENSG00000136643","RPS6KC1","protein_coding"
"11360","ENSG00000175390","EIF3F","protein_coding"
"11361","ENSG00000261609","GAN","protein_coding"
"11362","ENSG00000169740","ZNF32","protein_coding"
"11363","ENSG00000130348","QRSL1","protein_coding"
"11364","ENSG00000243660","ZNF487","protein_coding"
"11365","ENSG00000123505","AMD1","protein_coding"
"11366","ENSG00000007384","RHBDF1","protein_coding"
"11367","ENSG00000182541","LIMK2","protein_coding"
"11368","ENSG00000148308","GTF3C5","protein_coding"
"11369","ENSG00000163273","NPPC","protein_coding"
"11370","ENSG00000107443","CCNJ","protein_coding"
"11371","ENSG00000144535","DIS3L2","protein_coding"
"11372","ENSG00000104826","LHB","protein_coding"
"11373","ENSG00000161267","BDH1","protein_coding"
"11374","ENSG00000270249","","protein_coding"
"11375","ENSG00000267335","","protein_coding"
"11376","ENSG00000196159","FAT4","protein_coding"
"11377","ENSG00000178307","TMEM11","protein_coding"
"11378","ENSG00000189052","CGB5","protein_coding"
"11379","ENSG00000285509","TBCEL-TECTA","protein_coding"
"11380","ENSG00000182255","KCNA4","protein_coding"
"11381","ENSG00000267368","UPK3BL1","protein_coding"
"11382","ENSG00000147123","NDUFB11","protein_coding"
"11383","ENSG00000170236","USP50","protein_coding"
"11384","ENSG00000108774","RAB5C","protein_coding"
"11385","ENSG00000180644","PRF1","protein_coding"
